tracker_id,scope_type,category_title,domain,experience_bucket,semantic_family,source_candidate,source_indicator,common_year,country_coverage,integrity,user_note,requested_action,research_status,implementation_status,final_disposition,blocker_or_reason,source_url,validation_requirements,generation_priority_candidate,definition,unit,measurement_type,ranking_direction,raw_or_derived,tie_handling,source_type,source_hierarchy_tier,source_license,provenance_snapshot,comparison_year_policy,denominator_basis,currency_price_basis,geography_scope,entity_definition,uncertainty_handling,common_year_gate,coverage_gate,unit_comparability_gate,source_identity_gate,understandability_score,interest_score,uniqueness_score,player_quality_status,generation_priority_final,activation_gate,final_notes
candidate:154,new_or_repair_candidate,Most fish and aquaculture produced,Agriculture,Food & Agriculture,fisheries-production,FAO Fisheries,FISHSTAT:combined-tonnes,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,strict_fail_closed,FAO fisheries importer survived in WIP; official bulk input required.,research_and_validate,resolved_for_v16_2_6_release,implemented_official_bulk_importer,ready_when_official_bulk_input_validates,FAO fisheries importer survived in WIP; official bulk input required. It remains non-playable until all warehouse validation gates pass.,https://www.fao.org/statistics/data-collection/fishery-and-aquaculture/en,195-country normalization where source coverage permits; common-year/ranking completeness; comparable unit/definition; provenance/licensing; no manual fills; tie-safe board feasibility.,standard,FAO fisheries importer survived in WIP; official bulk input required.,validated catalog/source unit; verify exact metadata at activation,total_or_absolute,high unless validated source rule explicitly specifies low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,primary_or_administrative,tier_1_primary_or_official,license/provenance must be recorded in source metadata; activation blocked if unresolved,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,88,86,84,eligible_for_activation_review,standard,warehouse import + integrity + player-quality + board-feasibility + release verifier,FAO fisheries importer survived in WIP; official bulk input required. It remains non-playable until all warehouse validation gates pass.
candidate:155,new_or_repair_candidate,Most gold produced,Resources,Environment & Resources,mineral-production,USGS Minerals,USGS-MCS:gold,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,strict_fail_closed,USGS mineral-production importer survived in WIP; official MCS bulk input required.,research_and_validate,resolved_for_v16_2_6_release,implemented_official_bulk_importer,ready_when_official_bulk_input_validates,USGS mineral-production importer survived in WIP; official MCS bulk input required. It remains non-playable until all warehouse validation gates pass.,https://www.usgs.gov/centers/national-minerals-information-center/mineral-commodity-summaries,195-country normalization where source coverage permits; common-year/ranking completeness; comparable unit/definition; provenance/licensing; no manual fills; tie-safe board feasibility.,anchor,USGS mineral-production importer survived in WIP; official MCS bulk input required.,validated catalog/source unit; verify exact metadata at activation,total_or_absolute,high unless validated source rule explicitly specifies low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,primary_or_administrative,tier_1_primary_or_official,license/provenance must be recorded in source metadata; activation blocked if unresolved,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,96,94,92,eligible_for_activation_review,anchor,warehouse import + integrity + player-quality + board-feasibility + release verifier,USGS mineral-production importer survived in WIP; official MCS bulk input required. It remains non-playable until all warehouse validation gates pass.
candidate:156,new_or_repair_candidate,Most silver produced,Resources,Environment & Resources,mineral-production,USGS Minerals,USGS-MCS:silver,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,strict_fail_closed,USGS mineral-production importer survived in WIP; official MCS bulk input required.,research_and_validate,resolved_for_v16_2_6_release,implemented_official_bulk_importer,ready_when_official_bulk_input_validates,USGS mineral-production importer survived in WIP; official MCS bulk input required. It remains non-playable until all warehouse validation gates pass.,https://www.usgs.gov/centers/national-minerals-information-center/mineral-commodity-summaries,195-country normalization where source coverage permits; common-year/ranking completeness; comparable unit/definition; provenance/licensing; no manual fills; tie-safe board feasibility.,standard,USGS mineral-production importer survived in WIP; official MCS bulk input required.,validated catalog/source unit; verify exact metadata at activation,total_or_absolute,high unless validated source rule explicitly specifies low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,primary_or_administrative,tier_1_primary_or_official,license/provenance must be recorded in source metadata; activation blocked if unresolved,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,88,86,84,eligible_for_activation_review,standard,warehouse import + integrity + player-quality + board-feasibility + release verifier,USGS mineral-production importer survived in WIP; official MCS bulk input required. It remains non-playable until all warehouse validation gates pass.
candidate:157,new_or_repair_candidate,Most copper produced,Resources,Environment & Resources,mineral-production,USGS Minerals,USGS-MCS:copper,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,strict_fail_closed,USGS mineral-production importer survived in WIP; official MCS bulk input required.,research_and_validate,resolved_for_v16_2_6_release,implemented_official_bulk_importer,ready_when_official_bulk_input_validates,USGS mineral-production importer survived in WIP; official MCS bulk input required. It remains non-playable until all warehouse validation gates pass.,https://www.usgs.gov/centers/national-minerals-information-center/mineral-commodity-summaries,195-country normalization where source coverage permits; common-year/ranking completeness; comparable unit/definition; provenance/licensing; no manual fills; tie-safe board feasibility.,standard,USGS mineral-production importer survived in WIP; official MCS bulk input required.,validated catalog/source unit; verify exact metadata at activation,total_or_absolute,high unless validated source rule explicitly specifies low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,primary_or_administrative,tier_1_primary_or_official,license/provenance must be recorded in source metadata; activation blocked if unresolved,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,88,86,84,eligible_for_activation_review,standard,warehouse import + integrity + player-quality + board-feasibility + release verifier,USGS mineral-production importer survived in WIP; official MCS bulk input required. It remains non-playable until all warehouse validation gates pass.
candidate:158,new_or_repair_candidate,Most lithium produced,Resources,Environment & Resources,mineral-production,USGS Minerals,USGS-MCS:lithium,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,strict_fail_closed,USGS mineral-production importer survived in WIP; official MCS bulk input required.,research_and_validate,resolved_for_v16_2_6_release,implemented_official_bulk_importer,ready_when_official_bulk_input_validates,USGS mineral-production importer survived in WIP; official MCS bulk input required. It remains non-playable until all warehouse validation gates pass.,https://www.usgs.gov/centers/national-minerals-information-center/mineral-commodity-summaries,195-country normalization where source coverage permits; common-year/ranking completeness; comparable unit/definition; provenance/licensing; no manual fills; tie-safe board feasibility.,anchor,USGS mineral-production importer survived in WIP; official MCS bulk input required.,validated catalog/source unit; verify exact metadata at activation,total_or_absolute,high unless validated source rule explicitly specifies low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,primary_or_administrative,tier_1_primary_or_official,license/provenance must be recorded in source metadata; activation blocked if unresolved,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,96,94,92,eligible_for_activation_review,anchor,warehouse import + integrity + player-quality + board-feasibility + release verifier,USGS mineral-production importer survived in WIP; official MCS bulk input required. It remains non-playable until all warehouse validation gates pass.
candidate:159,new_or_repair_candidate,Most cobalt produced,Resources,Environment & Resources,mineral-production,USGS Minerals,USGS-MCS:cobalt,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,strict_fail_closed,USGS mineral-production importer survived in WIP; official MCS bulk input required.,research_and_validate,resolved_for_v16_2_6_release,implemented_official_bulk_importer,ready_when_official_bulk_input_validates,USGS mineral-production importer survived in WIP; official MCS bulk input required. It remains non-playable until all warehouse validation gates pass.,https://www.usgs.gov/centers/national-minerals-information-center/mineral-commodity-summaries,195-country normalization where source coverage permits; common-year/ranking completeness; comparable unit/definition; provenance/licensing; no manual fills; tie-safe board feasibility.,standard,USGS mineral-production importer survived in WIP; official MCS bulk input required.,validated catalog/source unit; verify exact metadata at activation,total_or_absolute,high unless validated source rule explicitly specifies low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,primary_or_administrative,tier_1_primary_or_official,license/provenance must be recorded in source metadata; activation blocked if unresolved,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,88,86,84,eligible_for_activation_review,standard,warehouse import + integrity + player-quality + board-feasibility + release verifier,USGS mineral-production importer survived in WIP; official MCS bulk input required. It remains non-playable until all warehouse validation gates pass.
candidate:160,new_or_repair_candidate,Most nickel produced,Resources,Environment & Resources,mineral-production,USGS Minerals,USGS-MCS:nickel,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,strict_fail_closed,USGS mineral-production importer survived in WIP; official MCS bulk input required.,research_and_validate,resolved_for_v16_2_6_release,implemented_official_bulk_importer,ready_when_official_bulk_input_validates,USGS mineral-production importer survived in WIP; official MCS bulk input required. It remains non-playable until all warehouse validation gates pass.,https://www.usgs.gov/centers/national-minerals-information-center/mineral-commodity-summaries,195-country normalization where source coverage permits; common-year/ranking completeness; comparable unit/definition; provenance/licensing; no manual fills; tie-safe board feasibility.,standard,USGS mineral-production importer survived in WIP; official MCS bulk input required.,validated catalog/source unit; verify exact metadata at activation,total_or_absolute,high unless validated source rule explicitly specifies low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,primary_or_administrative,tier_1_primary_or_official,license/provenance must be recorded in source metadata; activation blocked if unresolved,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,88,86,84,eligible_for_activation_review,standard,warehouse import + integrity + player-quality + board-feasibility + release verifier,USGS mineral-production importer survived in WIP; official MCS bulk input required. It remains non-playable until all warehouse validation gates pass.
candidate:161,new_or_repair_candidate,Most iron ore produced,Resources,Environment & Resources,mineral-production,USGS Minerals,USGS-MCS:iron-ore,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,strict_fail_closed,USGS mineral-production importer survived in WIP; official MCS bulk input required.,research_and_validate,resolved_for_v16_2_6_release,implemented_official_bulk_importer,ready_when_official_bulk_input_validates,USGS mineral-production importer survived in WIP; official MCS bulk input required. It remains non-playable until all warehouse validation gates pass.,https://www.usgs.gov/centers/national-minerals-information-center/mineral-commodity-summaries,195-country normalization where source coverage permits; common-year/ranking completeness; comparable unit/definition; provenance/licensing; no manual fills; tie-safe board feasibility.,anchor,USGS mineral-production importer survived in WIP; official MCS bulk input required.,validated catalog/source unit; verify exact metadata at activation,total_or_absolute,high unless validated source rule explicitly specifies low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,primary_or_administrative,tier_1_primary_or_official,license/provenance must be recorded in source metadata; activation blocked if unresolved,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,96,94,92,eligible_for_activation_review,anchor,warehouse import + integrity + player-quality + board-feasibility + release verifier,USGS mineral-production importer survived in WIP; official MCS bulk input required. It remains non-playable until all warehouse validation gates pass.
candidate:162,new_or_repair_candidate,Most maritime neighbors,Geography,Physical Geography,political-geography,Marine Regions / authoritative maritime-boundary dataset,not_applicable_unresolved,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,strict_fail_closed,"Explicit master-spec candidate. No single global adjacency definition/source path has yet passed licensing, territory-treatment and topology validation.",research_and_validate,resolved_for_v16_2_6_release,resolved_not_shipped,not_shipped_validation_or_definition_unresolved,"Explicit master-spec candidate. No single global adjacency definition/source path has yet passed licensing, territory-treatment and topology validation.",resolved through runtime source registry / warehouse provenance at activation,195-country normalization where source coverage permits; common-year/ranking completeness; comparable unit/definition; provenance/licensing; no manual fills; tie-safe board feasibility.,standard,"Explicit master-spec candidate. No single global adjacency definition/source path has yet passed licensing, territory-treatment and topology validation.",countries,total_or_absolute,high unless validated source rule explicitly specifies low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,existing_validated_or_research_candidate,tier_2_validated_existing_or_discovery,license/provenance must be recorded in source metadata; activation blocked if unresolved,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,88,86,84,resolved_not_playable_v16_2_6,standard,warehouse import + integrity + player-quality + board-feasibility + release verifier,"Explicit master-spec candidate. No single global adjacency definition/source path has yet passed licensing, territory-treatment and topology validation."
candidate:163,new_or_repair_candidate,First national constitution,History,Government & History,constitutional-history,Authoritative national/constitutional chronology,not_applicable_unresolved,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,strict_fail_closed,Explicit master-spec candidate. Requires a complete 195-country chronology plus successor-state rules; no reproducible exhaustive source path was validated.,research_and_validate,resolved_for_v16_2_6_release,resolved_not_shipped,not_shipped_validation_or_definition_unresolved,Explicit master-spec candidate. Requires a complete 195-country chronology plus successor-state rules; no reproducible exhaustive source path was validated.,resolved through runtime source registry / warehouse provenance at activation,195-country normalization where source coverage permits; common-year/ranking completeness; comparable unit/definition; provenance/licensing; no manual fills; tie-safe board feasibility.,standard,Explicit master-spec candidate. Requires a complete 195-country chronology plus successor-state rules; no reproducible exhaustive source path was validated.,year,historical_date,high unless validated source rule explicitly specifies low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,existing_validated_or_research_candidate,tier_2_validated_existing_or_discovery,license/provenance must be recorded in source metadata; activation blocked if unresolved,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,88,86,84,resolved_not_playable_v16_2_6,standard,warehouse import + integrity + player-quality + board-feasibility + release verifier,Explicit master-spec candidate. Requires a complete 195-country chronology plus successor-state rules; no reproducible exhaustive source path was validated.
candidate:164,new_or_repair_candidate,First national election,History,Government & History,democratic-history,Authoritative election chronology,not_applicable_unresolved,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,strict_fail_closed,Explicit master-spec candidate. Requires one consistent definition of national election and complete current-state/successor-state chronology.,research_and_validate,resolved_for_v16_2_6_release,resolved_not_shipped,not_shipped_validation_or_definition_unresolved,Explicit master-spec candidate. Requires one consistent definition of national election and complete current-state/successor-state chronology.,resolved through runtime source registry / warehouse provenance at activation,195-country normalization where source coverage permits; common-year/ranking completeness; comparable unit/definition; provenance/licensing; no manual fills; tie-safe board feasibility.,standard,Explicit master-spec candidate. Requires one consistent definition of national election and complete current-state/successor-state chronology.,year,historical_date,high unless validated source rule explicitly specifies low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,existing_validated_or_research_candidate,tier_2_validated_existing_or_discovery,license/provenance must be recorded in source metadata; activation blocked if unresolved,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,88,86,84,resolved_not_playable_v16_2_6,standard,warehouse import + integrity + player-quality + board-feasibility + release verifier,Explicit master-spec candidate. Requires one consistent definition of national election and complete current-state/successor-state chronology.
candidate:165,new_or_repair_candidate,First printing press or locally printed book,History,Government & History,technology-history,Authoritative bibliographic/history sources,not_applicable_unresolved,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,strict_fail_closed,Explicit master-spec candidate. No exhaustive reusable 195-country chronology with a consistent event definition was validated.,research_and_validate,resolved_for_v16_2_6_release,resolved_not_shipped,not_shipped_validation_or_definition_unresolved,Explicit master-spec candidate. No exhaustive reusable 195-country chronology with a consistent event definition was validated.,resolved through runtime source registry / warehouse provenance at activation,195-country normalization where source coverage permits; common-year/ranking completeness; comparable unit/definition; provenance/licensing; no manual fills; tie-safe board feasibility.,specialty,Explicit master-spec candidate. No exhaustive reusable 195-country chronology with a consistent event definition was validated.,year,historical_date,high unless validated source rule explicitly specifies low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,existing_validated_or_research_candidate,tier_2_validated_existing_or_discovery,license/provenance must be recorded in source metadata; activation blocked if unresolved,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,80,78,76,resolved_not_playable_v16_2_6,specialty,warehouse import + integrity + player-quality + board-feasibility + release verifier,Explicit master-spec candidate. No exhaustive reusable 195-country chronology with a consistent event definition was validated.
candidate:166,new_or_repair_candidate,First metro or subway,History,Infrastructure & Technology,transport-history,Authoritative transit histories,not_applicable_unresolved,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,strict_fail_closed,Explicit master-spec candidate. Requires complete chronology and a consistent metro/subway definition across 195 current states.,research_and_validate,resolved_for_v16_2_6_release,resolved_not_shipped,not_shipped_validation_or_definition_unresolved,Explicit master-spec candidate. Requires complete chronology and a consistent metro/subway definition across 195 current states.,resolved through runtime source registry / warehouse provenance at activation,195-country normalization where source coverage permits; common-year/ranking completeness; comparable unit/definition; provenance/licensing; no manual fills; tie-safe board feasibility.,standard,Explicit master-spec candidate. Requires complete chronology and a consistent metro/subway definition across 195 current states.,year,historical_date,high unless validated source rule explicitly specifies low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,existing_validated_or_research_candidate,tier_2_validated_existing_or_discovery,license/provenance must be recorded in source metadata; activation blocked if unresolved,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,88,86,84,resolved_not_playable_v16_2_6,standard,warehouse import + integrity + player-quality + board-feasibility + release verifier,Explicit master-spec candidate. Requires complete chronology and a consistent metro/subway definition across 195 current states.
candidate:167,new_or_repair_candidate,First scheduled airline service,History,Infrastructure & Technology,transport-history,ICAO / authoritative aviation histories,not_applicable_unresolved,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,strict_fail_closed,Explicit master-spec candidate. No complete country chronology with a consistent scheduled-service definition was validated.,research_and_validate,resolved_for_v16_2_6_release,resolved_not_shipped,not_shipped_validation_or_definition_unresolved,Explicit master-spec candidate. No complete country chronology with a consistent scheduled-service definition was validated.,resolved through runtime source registry / warehouse provenance at activation,195-country normalization where source coverage permits; common-year/ranking completeness; comparable unit/definition; provenance/licensing; no manual fills; tie-safe board feasibility.,standard,Explicit master-spec candidate. No complete country chronology with a consistent scheduled-service definition was validated.,year,historical_date,high unless validated source rule explicitly specifies low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,existing_validated_or_research_candidate,tier_2_validated_existing_or_discovery,license/provenance must be recorded in source metadata; activation blocked if unresolved,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,88,86,84,resolved_not_playable_v16_2_6,standard,warehouse import + integrity + player-quality + board-feasibility + release verifier,Explicit master-spec candidate. No complete country chronology with a consistent scheduled-service definition was validated.
