source_family,importer,tracker_id,category_key,category_title,current_category_title,approved_title_rewrite,key_present,title_present,represented_in_importer_catalog,explicitly_blocked,recovery_status,activation_certified
World Bank Global Findex 2025,scripts/import-global-findex.py,family:globalfindex:government-payments-into-account,government-payments-into-account,Highest share receiving government payments into an account,Highest share receiving government payments into an account,False,False,False,False,True,blocked,False
World Bank Global Findex 2025,scripts/import-global-findex.py,family:globalfindex:utility-bills-digitally,utility-bills-digitally,Highest share paying utility bills digitally,Highest share paying utility bills digitally,False,False,False,False,True,blocked,False
World Bank Global Findex 2025,scripts/import-global-findex.py,family:globalfindex:financial-resilience,financial-resilience,Highest financial resilience,Highest financial resilience,False,False,False,False,True,blocked,False
World Bank Global Findex 2025,scripts/import-global-findex.py,family:globalfindex:saved-any-money,saved-any-money,Highest share who saved money,Highest share who saved money,False,False,False,False,True,blocked,False
FAO Global Forest Resources Assessment 2025,scripts/import-fao-fra-2025.py,family:faofra:forest-share,forest-share,Highest forest share of land,Highest % of land covered by forest,True,True,True,True,False,represented,False
FAO Global Forest Resources Assessment 2025,scripts/import-fao-fra-2025.py,family:faofra:primary-forest-area,primary-forest-area,Largest primary forest area,Largest primary forest area,False,True,True,True,False,represented,False
FAO Global Forest Resources Assessment 2025,scripts/import-fao-fra-2025.py,family:faofra:planted-forest-area,planted-forest-area,Largest planted forest area,Largest planted forest area,False,True,True,True,False,represented,False
FAO Global Forest Resources Assessment 2025,scripts/import-fao-fra-2025.py,family:faofra:natural-forest-area,natural-forest-area,Largest naturally regenerating forest area,Largest naturally regenerating forest area,False,True,True,True,False,represented,False
FAO Global Forest Resources Assessment 2025,scripts/import-fao-fra-2025.py,family:faofra:protected-forest-area,protected-forest-area,Largest protected forest area,Largest protected forest area,False,True,True,True,False,represented,False
FAO Global Forest Resources Assessment 2025,scripts/import-fao-fra-2025.py,family:faofra:protected-forest-share,protected-forest-share,Highest protected-forest share,Highest % of forest in protected areas,True,True,True,True,False,represented,False
FAO Global Forest Resources Assessment 2025,scripts/import-fao-fra-2025.py,family:faofra:mangrove-area,mangrove-area,Largest mangrove area,Largest mangrove area,False,True,True,True,False,represented,False
FAO Global Forest Resources Assessment 2025,scripts/import-fao-fra-2025.py,family:faofra:growing-stock,growing-stock,Largest forest growing stock,Largest forest growing stock,False,True,True,True,False,represented,False
FAO Global Forest Resources Assessment 2025,scripts/import-fao-fra-2025.py,family:faofra:biomass-carbon-stock,biomass-carbon-stock,Largest forest biomass carbon stock,Largest forest biomass carbon stock,False,True,True,True,False,represented,False
FAO Global Forest Resources Assessment 2025,scripts/import-fao-fra-2025.py,family:faofra:carbon-stock-per-hectare,carbon-stock-per-hectare,Highest forest carbon stock per hectare,Highest forest carbon stock per hectare,False,True,True,True,False,represented,False
FAO Global Forest Resources Assessment 2025,scripts/import-fao-fra-2025.py,family:faofra:total-carbon-stock,total-carbon-stock,Largest total forest carbon stock,Largest total forest carbon stock,False,True,True,True,False,represented,False
FAO Global Forest Resources Assessment 2025,scripts/import-fao-fra-2025.py,family:faofra:public-ownership-share,public-ownership-share,Highest publicly owned forest share,Highest % of forest publicly owned,True,True,True,True,False,represented,False
FAO Global Forest Resources Assessment 2025,scripts/import-fao-fra-2025.py,family:faofra:private-ownership-share,private-ownership-share,Highest privately owned forest share,Highest % of forest privately owned,True,True,True,True,False,represented,False
FAO Global Forest Resources Assessment 2025,scripts/import-fao-fra-2025.py,family:faofra:biodiversity-designation,biodiversity-designation,Largest forest area managed for biodiversity conservation,Largest forest area managed for biodiversity conservation,False,True,True,True,False,represented,False
FAO Global Forest Resources Assessment 2025,scripts/import-fao-fra-2025.py,family:faofra:soil-water-protection,soil-water-protection,Largest forest area managed for soil and water protection,Largest forest area managed for soil and water protection,False,True,True,True,False,represented,False
FAO Global Forest Resources Assessment 2025,scripts/import-fao-fra-2025.py,family:faofra:production-designation,production-designation,Largest forest area managed for production,Largest forest area managed for production,False,True,True,True,False,represented,False
UNICEF Data Warehouse,scripts/import-unicef-data.py,family:unicef:child-marriage-before18,child-marriage-before18,Highest child-marriage rate,Highest child-marriage rate,False,True,True,True,False,represented,False
UNICEF Data Warehouse,scripts/import-unicef-data.py,family:unicef:child-labour,child-labour,Highest child-labor rate,Highest child-labor rate,False,True,True,True,False,represented,False
UNICEF Data Warehouse,scripts/import-unicef-data.py,family:unicef:violent-discipline,violent-discipline,Highest violent-discipline rate among children,Highest violent-discipline rate among children,False,True,True,True,False,represented,False
UNICEF Data Warehouse,scripts/import-unicef-data.py,family:unicef:fgm-women,fgm-women,Highest female genital mutilation prevalence,Highest female genital mutilation prevalence,False,True,True,True,False,represented,False
UNICEF Data Warehouse,scripts/import-unicef-data.py,family:unicef:stunting-u5,stunting-u5,Highest child stunting rate,Highest child stunting rate,False,True,True,True,False,represented,False
UNICEF Data Warehouse,scripts/import-unicef-data.py,family:unicef:wasting-u5,wasting-u5,Highest child wasting rate,Highest child wasting rate,False,True,True,True,False,represented,False
UNICEF Data Warehouse,scripts/import-unicef-data.py,family:unicef:overweight-u5,overweight-u5,Highest child overweight rate,Highest child overweight rate,False,True,True,True,False,represented,False
UNICEF Data Warehouse,scripts/import-unicef-data.py,family:unicef:underweight-u5,underweight-u5,Highest child underweight rate,Highest child underweight rate,False,True,True,True,False,represented,False
UNICEF Data Warehouse,scripts/import-unicef-data.py,family:unicef:exclusive-breastfeeding,exclusive-breastfeeding,Highest exclusive-breastfeeding rate,Highest exclusive-breastfeeding rate,False,True,True,True,False,represented,False
UNICEF Data Warehouse,scripts/import-unicef-data.py,family:unicef:early-breastfeeding,early-breastfeeding,Highest early-initiation-of-breastfeeding rate,Highest early-initiation-of-breastfeeding rate,False,True,True,True,False,represented,False
UNICEF Data Warehouse,scripts/import-unicef-data.py,family:unicef:low-birthweight,low-birthweight,Highest low-birthweight rate,Highest low-birthweight rate,False,True,True,True,False,represented,False
UNICEF Data Warehouse,scripts/import-unicef-data.py,family:unicef:minimum-diet-diversity,minimum-diet-diversity,Highest minimum dietary-diversity rate among young children,Highest minimum dietary-diversity rate among young children,False,True,True,True,False,represented,False
UNICEF Data Warehouse,scripts/import-unicef-data.py,family:unicef:minimum-acceptable-diet,minimum-acceptable-diet,Highest minimum acceptable-diet rate among young children,Highest minimum acceptable-diet rate among young children,False,True,True,True,False,represented,False
UNICEF Data Warehouse,scripts/import-unicef-data.py,family:unicef:vitamin-a,vitamin-a,Highest vitamin A supplementation coverage,Highest vitamin A supplementation coverage,False,True,True,True,False,represented,False
UNICEF Data Warehouse,scripts/import-unicef-data.py,family:unicef:ors-diarrhea,ors-diarrhea,Highest oral-rehydration-treatment rate for childhood diarrhea,Highest oral-rehydration-treatment rate for childhood diarrhea,False,True,True,True,False,represented,False
UNICEF Data Warehouse,scripts/import-unicef-data.py,family:unicef:care-pneumonia,care-pneumonia,Highest care-seeking rate for childhood pneumonia symptoms,Highest care-seeking rate for childhood pneumonia symptoms,False,True,True,True,False,represented,False
UNDP Human Development Reports Data Center,scripts/import-undp-hdr.py,family:undphdi:hdi,hdi,Highest Human Development Index,Highest Human Development Index,False,True,True,True,False,represented,False
UNDP Human Development Reports Data Center,scripts/import-undp-hdr.py,family:undphdi:ihdi,ihdi,Highest inequality-adjusted Human Development Index,Highest inequality-adjusted Human Development Index,False,True,True,True,False,represented,False
UNDP Human Development Reports Data Center,scripts/import-undp-hdr.py,family:undphdi:hdi-inequality-loss,hdi-inequality-loss,Largest human-development loss to inequality,Largest human-development loss to inequality,False,True,True,True,False,represented,False
UNDP Human Development Reports Data Center,scripts/import-undp-hdr.py,family:undphdi:human-inequality-coefficient,human-inequality-coefficient,Highest coefficient of human inequality,Highest coefficient of human inequality,False,True,True,True,False,represented,False
UNDP Human Development Reports Data Center,scripts/import-undp-hdr.py,family:undphdi:life-expectancy-inequality,life-expectancy-inequality,Highest inequality in life expectancy,Highest inequality in life expectancy,False,True,True,True,False,represented,False
UNDP Human Development Reports Data Center,scripts/import-undp-hdr.py,family:undphdi:education-inequality,education-inequality,Highest inequality in education,Highest inequality in education,False,True,True,True,False,represented,False
UNDP Human Development Reports Data Center,scripts/import-undp-hdr.py,family:undphdi:income-inequality,income-inequality,Highest inequality in income,Highest inequality in income,False,True,True,True,False,represented,False
UNDP Human Development Reports Data Center,scripts/import-undp-hdr.py,family:undphdi:gdi,gdi,Highest Gender Development Index,Highest Gender Development Index,False,True,True,True,False,represented,False
UNDP Human Development Reports Data Center,scripts/import-undp-hdr.py,family:undphdi:gii,gii,Highest Gender Inequality Index,Highest Gender Inequality Index,False,True,True,True,False,represented,False
UNDP Human Development Reports Data Center,scripts/import-undp-hdr.py,family:undphdi:phdi,phdi,Highest planetary pressures-adjusted HDI,Highest planetary pressures-adjusted HDI,False,True,True,True,False,represented,False
UNDP Human Development Reports Data Center,scripts/import-undp-hdr.py,family:undphdi:mpi,mpi,Highest Multidimensional Poverty Index,Highest Multidimensional Poverty Index,False,False,False,False,True,blocked,False
UNDP Human Development Reports Data Center,scripts/import-undp-hdr.py,family:undphdi:mpi-headcount,mpi-headcount,Highest multidimensional-poverty headcount,Highest multidimensional-poverty headcount,False,False,False,False,True,blocked,False
UNDP Human Development Reports Data Center,scripts/import-undp-hdr.py,family:undphdi:mpi-intensity,mpi-intensity,Highest multidimensional-poverty intensity,Highest multidimensional-poverty intensity,False,False,False,False,True,blocked,False
UNDP Human Development Reports Data Center,scripts/import-undp-hdr.py,family:undphdi:female-hdi,female-hdi,Highest female Human Development Index,Highest female Human Development Index,False,False,False,False,True,blocked,False
UNDP Human Development Reports Data Center,scripts/import-undp-hdr.py,family:undphdi:male-hdi,male-hdi,Highest male Human Development Index,Highest male Human Development Index,False,False,False,False,True,blocked,False
V-Dem Country-Year Core v16,scripts/import-vdem-v16.py,family:vdem:electoral-democracy,electoral-democracy,Highest Electoral Democracy Index,Highest Electoral Democracy Index,False,True,True,True,False,represented,False
V-Dem Country-Year Core v16,scripts/import-vdem-v16.py,family:vdem:liberal-democracy,liberal-democracy,Highest Liberal Democracy Index,Highest Liberal Democracy Index,False,True,True,True,False,represented,False
V-Dem Country-Year Core v16,scripts/import-vdem-v16.py,family:vdem:participatory-democracy,participatory-democracy,Highest Participatory Democracy Index,Highest Participatory Democracy Index,False,False,False,False,True,blocked,False
V-Dem Country-Year Core v16,scripts/import-vdem-v16.py,family:vdem:deliberative-democracy,deliberative-democracy,Highest Deliberative Democracy Index,Highest Deliberative Democracy Index,False,False,False,False,True,blocked,False
V-Dem Country-Year Core v16,scripts/import-vdem-v16.py,family:vdem:egalitarian-democracy,egalitarian-democracy,Highest Egalitarian Democracy Index,Highest Egalitarian Democracy Index,False,False,False,False,True,blocked,False
V-Dem Country-Year Core v16,scripts/import-vdem-v16.py,family:vdem:freedom-expression,freedom-expression,Highest freedom of expression and alternative information,Highest freedom of expression and alternative information,False,True,True,True,False,represented,False
V-Dem Country-Year Core v16,scripts/import-vdem-v16.py,family:vdem:clean-elections,clean-elections,Highest Clean Elections Index,Highest Clean Elections Index,False,True,True,True,False,represented,False
V-Dem Country-Year Core v16,scripts/import-vdem-v16.py,family:vdem:freedom-association,freedom-association,Highest Freedom of Association Index,Highest Freedom of Association Index,False,False,False,False,True,blocked,False
V-Dem Country-Year Core v16,scripts/import-vdem-v16.py,family:vdem:rule-law,rule-law,Strongest rule of law,Strongest rule of law,False,True,True,True,False,represented,False
V-Dem Country-Year Core v16,scripts/import-vdem-v16.py,family:vdem:judicial-constraints,judicial-constraints,Strongest judicial constraints on the executive,Strongest judicial constraints on the executive,False,False,False,False,True,blocked,False
V-Dem Country-Year Core v16,scripts/import-vdem-v16.py,family:vdem:legislative-constraints,legislative-constraints,Strongest legislative constraints on the executive,Strongest legislative constraints on the executive,False,False,False,False,True,blocked,False
V-Dem Country-Year Core v16,scripts/import-vdem-v16.py,family:vdem:women-political-empowerment,women-political-empowerment,Highest Women's Political Empowerment Index,Highest Women's Political Empowerment Index,False,False,False,False,True,blocked,False
V-Dem Country-Year Core v16,scripts/import-vdem-v16.py,family:vdem:political-corruption,political-corruption,Highest political corruption,Highest political corruption,False,True,True,True,False,represented,False
V-Dem Country-Year Core v16,scripts/import-vdem-v16.py,family:vdem:civil-society-participation,civil-society-participation,Highest Civil Society Participation Index,Highest Civil Society Participation Index,False,True,True,True,False,represented,False
V-Dem Country-Year Core v16,scripts/import-vdem-v16.py,family:vdem:core-civil-society,core-civil-society,Strongest core civil society,Strongest core civil society,False,False,False,False,True,blocked,False
FAOSTAT Food Security & Healthy Diet,scripts/import-faostat-food-security.py,family:faostatfoodsecurity:undernourishment-prevalence,undernourishment-prevalence,Highest undernourishment rate,Highest undernourishment rate,False,True,True,True,False,represented,False
FAOSTAT Food Security & Healthy Diet,scripts/import-faostat-food-security.py,family:faostatfoodsecurity:undernourished-number,undernourished-number,Largest undernourished population,Largest undernourished population,False,True,True,True,False,represented,False
FAOSTAT Food Security & Healthy Diet,scripts/import-faostat-food-security.py,family:faostatfoodsecurity:severe-food-insecurity-prevalence,severe-food-insecurity-prevalence,Highest severe food-insecurity rate,Highest severe food-insecurity rate,False,True,True,True,False,represented,False
FAOSTAT Food Security & Healthy Diet,scripts/import-faostat-food-security.py,family:faostatfoodsecurity:severe-food-insecurity-number,severe-food-insecurity-number,Largest severely food-insecure population,Largest severely food-insecure population,False,True,True,True,False,represented,False
FAOSTAT Food Security & Healthy Diet,scripts/import-faostat-food-security.py,family:faostatfoodsecurity:moderate-severe-food-insecurity-prevalence,moderate-severe-food-insecurity-prevalence,Highest moderate-or-severe food-insecurity rate,Highest moderate-or-severe food-insecurity rate,False,True,True,True,False,represented,False
FAOSTAT Food Security & Healthy Diet,scripts/import-faostat-food-security.py,family:faostatfoodsecurity:moderate-severe-food-insecurity-number,moderate-severe-food-insecurity-number,Largest moderate-or-severe food-insecure population,Largest moderate-or-severe food-insecure population,False,True,True,True,False,represented,False
FAOSTAT Food Security & Healthy Diet,scripts/import-faostat-food-security.py,family:faostatfoodsecurity:dietary-energy-adequacy,dietary-energy-adequacy,Highest dietary-energy supply adequacy,Highest dietary-energy supply adequacy,False,True,True,True,False,represented,False
FAOSTAT Food Security & Healthy Diet,scripts/import-faostat-food-security.py,family:faostatfoodsecurity:dietary-energy-cereals-share,dietary-energy-cereals-share,Highest cereal-and-root share of dietary energy,Highest cereal-and-root share of dietary energy,False,True,True,True,False,represented,False
FAOSTAT Food Security & Healthy Diet,scripts/import-faostat-food-security.py,family:faostatfoodsecurity:food-deficit-depth,food-deficit-depth,Largest dietary-energy deficit,Largest dietary-energy deficit,False,True,True,True,False,represented,False
FAOSTAT Food Security & Healthy Diet,scripts/import-faostat-food-security.py,family:faostatfoodsecurity:food-production-variability,food-production-variability,Highest food-production variability,Highest food-production variability,False,True,True,True,False,represented,False
FAOSTAT Food Security & Healthy Diet,scripts/import-faostat-food-security.py,family:faostatfoodsecurity:food-supply-variability,food-supply-variability,Highest food-supply variability,Highest food-supply variability,False,True,True,True,False,represented,False
FAOSTAT Food Security & Healthy Diet,scripts/import-faostat-food-security.py,family:faostatfoodsecurity:cereal-import-dependency,cereal-import-dependency,Highest cereal import dependency,Highest cereal import dependency,False,True,True,True,False,represented,False
FAOSTAT Food Security & Healthy Diet,scripts/import-faostat-food-security.py,family:faostatfoodsecurity:healthy-diet-cost,healthy-diet-cost,Highest cost of a healthy diet,Highest cost of a healthy diet,False,True,True,True,False,represented,False
FAOSTAT Food Security & Healthy Diet,scripts/import-faostat-food-security.py,family:faostatfoodsecurity:healthy-diet-unaffordable-share,healthy-diet-unaffordable-share,Highest share unable to afford a healthy diet,Highest share unable to afford a healthy diet,False,True,True,True,False,represented,False
FAOSTAT Food Security & Healthy Diet,scripts/import-faostat-food-security.py,family:faostatfoodsecurity:healthy-diet-unaffordable-number,healthy-diet-unaffordable-number,Largest population unable to afford a healthy diet,Largest population unable to afford a healthy diet,False,True,True,True,False,represented,False
Köppen-Geiger 1991–2020 climate classification,scripts/import-koppen-geiger.py,family:koppengeiger:desert-share,desert-share,Largest desert-climate share,Highest percentage of land with a desert climate,True,True,True,True,False,represented,False
Köppen-Geiger 1991–2020 climate classification,scripts/import-koppen-geiger.py,family:koppengeiger:arid-share,arid-share,Largest arid-climate share,Highest percentage of land with an arid climate,True,True,True,True,False,represented,False
Köppen-Geiger 1991–2020 climate classification,scripts/import-koppen-geiger.py,family:koppengeiger:steppe-share,steppe-share,Largest steppe-climate share,Highest percentage of land with a steppe climate,True,True,True,True,False,represented,False
Köppen-Geiger 1991–2020 climate classification,scripts/import-koppen-geiger.py,family:koppengeiger:tropical-rainforest-share,tropical-rainforest-share,Largest tropical-rainforest climate share,Highest percentage of land with a tropical rainforest climate,True,True,True,True,False,represented,False
Köppen-Geiger 1991–2020 climate classification,scripts/import-koppen-geiger.py,family:koppengeiger:tropical-monsoon-share,tropical-monsoon-share,Largest tropical-monsoon climate share,Highest percentage of land with a tropical monsoon climate,True,True,True,True,False,represented,False
Köppen-Geiger 1991–2020 climate classification,scripts/import-koppen-geiger.py,family:koppengeiger:tropical-savanna-share,tropical-savanna-share,Largest tropical-savanna climate share,Highest percentage of land with a tropical savanna climate,True,True,True,True,False,represented,False
Köppen-Geiger 1991–2020 climate classification,scripts/import-koppen-geiger.py,family:koppengeiger:temperate-share,temperate-share,Largest temperate-climate share,Highest percentage of land with a temperate climate,True,True,True,True,False,represented,False
Köppen-Geiger 1991–2020 climate classification,scripts/import-koppen-geiger.py,family:koppengeiger:mediterranean-share,mediterranean-share,Largest Mediterranean-climate share,Highest percentage of land with a Mediterranean climate,True,True,True,True,False,represented,False
Köppen-Geiger 1991–2020 climate classification,scripts/import-koppen-geiger.py,family:koppengeiger:continental-share,continental-share,Largest continental-climate share,Highest percentage of land with a continental climate,True,True,True,True,False,represented,False
Köppen-Geiger 1991–2020 climate classification,scripts/import-koppen-geiger.py,family:koppengeiger:polar-share,polar-share,Largest polar-climate share,Highest percentage of land with a polar climate,True,True,True,True,False,represented,False
Köppen-Geiger 1991–2020 climate classification,scripts/import-koppen-geiger.py,family:koppengeiger:tundra-share,tundra-share,Largest tundra-climate share,Highest percentage of land with a tundra climate,True,True,True,True,False,represented,False
Köppen-Geiger 1991–2020 climate classification,scripts/import-koppen-geiger.py,family:koppengeiger:ice-cap-share,ice-cap-share,Largest ice-cap climate share,Largest ice-cap climate share,False,True,False,False,True,blocked,False
Köppen-Geiger 1991–2020 climate classification,scripts/import-koppen-geiger.py,family:koppengeiger:climate-diversity,climate-diversity,Most climatically diverse country,Most climatically diverse country,False,True,False,False,True,blocked,False
