source_line,category_title,domain_and_series,source,quality,legacy_rejection_basis_seed,integrity_status,editorial_disposition,legacy_guard_action,reason_class,first_principles_rationale,recommended_next_action,linked_tracker_ids,linked_tracker_dispositions
1343,Highest Oil palm fruit yield,Fruit · QCL:'01491.01:5412,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1344,Largest Currants harvested area,Agriculture · QCL:'01351.01:5312,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1345,Most currants produced,Agriculture · QCL:'01351.01:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1346,"Largest Ginger, raw harvested area",Agriculture · QCL:'01657:5312,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1347,"Most ginger, raw produced",Agriculture · QCL:'01657:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1348,Highest Olives yield,Agriculture · QCL:'01450:5412,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1349,Highest Sour cherries yield,Agriculture · QCL:'01344.01:5412,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1350,"Most cashew nuts, in shell produced",Agriculture · QCL:'01372:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1351,Most quinces produced,Agriculture · QCL:'01342.02:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1365,"Highest net bilateral aid flows from DAC donors, Total",Economy · DC.DAC.TOTL.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1370,"Highest net official flows from UN agencies, WHO",Economy · DT.NFL.WHOL.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1373,"Highest external debt stocks, long-term",Economy · DT.DOD.DLXF.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1374,"Highest external debt stocks, public and publicly guaranteed (PPG)",Economy · DT.DOD.DPPG.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1375,"Highest external debt stocks, short-term",Economy · DT.DOD.DSTC.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1376,"Highest external debt stocks, total",Economy · DT.DOD.DECT.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1379,Highest use of IMF credit,Economy · DT.DOD.DIMF.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1380,Highest Cereals n.e.c. yield,Crops · QCL:'01199.90:5412,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1381,Most oil of linseed produced,Agriculture · QCL:'21691.12:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1382,Largest Taro harvested area,Agriculture · QCL:'01550:5312,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1383,"Most meat of rabbits and hares, fresh or chilled produced",Livestock · QCL:'21114:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1384,Most beeswax produced,Agriculture · QCL:'02960.01:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1385,"Highest Meat of rabbits and hares, fresh or chilled yield",Livestock · QCL:'21114:5424,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1386,"Highest Cow peas, dry yield",Agriculture · QCL:'01706:5412,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1387,"Largest Cow peas, dry harvested area",Agriculture · QCL:'01706:5312,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1388,"Largest Hazelnuts, in shell harvested area",Agriculture · QCL:'01374:5312,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1389,"Most hazelnuts, in shell produced",Agriculture · QCL:'01374:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1390,"Highest Meat of camels, fresh or chilled yield",Livestock · QCL:'21117.01:5417,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1391,"Most Edible offals of camels and other camelids, fresh, chilled or frozen producing animals",Livestock · QCL:'21159.02:5320,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1392,Most Fat of camels producing animals,Livestock · QCL:'21519.02:5320,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1393,"Most meat of camels, fresh or chilled produced",Livestock · QCL:'21117.01:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1394,"Most Meat of camels, fresh or chilled producing animals",Livestock · QCL:'21117.01:5320,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1395,Highest Dates yield,Agriculture · QCL:'01314:5412,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1396,Largest Dates harvested area,Agriculture · QCL:'01314:5312,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1397,Largest Other stone fruits harvested area,Fruit · QCL:'01349.20:5312,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1398,Most dates produced,Agriculture · QCL:'01314:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1399,Most other stone fruits produced,Fruit · QCL:'01349.20:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1400,Highest Quinces yield,Agriculture · QCL:'01342.02:5412,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1401,"Largest Cashew nuts, in shell harvested area",Agriculture · QCL:'01372:5312,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1402,"Highest Cashew nuts, in shell yield",Agriculture · QCL:'01372:5412,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1403,"Highest Hazelnuts, in shell yield",Agriculture · QCL:'01374:5412,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1406,"Highest energy use (kg of oil equivalent) per $1,000 GDP",Energy · EG.USE.COMM.GD.PP.KD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,world_bank_low_marginal_value_or_density,"After first-principles re-review, this leftover World Bank concept does not clear v16.2.6’s bar for distinct, intuitive, non-redundant player value relative to the curated catalog and recovered source families.","Keep excluded. A future release may reconsider only with a clearly distinct definition, strong source path and demonstrated player value.",,
1407,Highest gDP per unit of energy use,Energy · EG.GDP.PUSE.KO.PP.KD,World Bank,,generic_v16_2_3_batch_reason,verified,clear_legacy_block_current_path_governs,clear_generic_legacy_block,current_canonical_path_governs,"This legacy row collides with a current retained/validated-path concept (Highest gDP per unit of energy use). The old rejected source/path must remain dead, but its title-level legacy veto must not disable the current canonical path.","Clear only the historical title/semantic veto. Keep the old source row excluded and let the current category pass the normal source, quality, duplicate and editorial gates.",existing:EG.GDP.PUSE.KO.PP,retained_rewritten
1408,Highest net ODA received per capita,Economy · DT.ODA.ODAT.PC.ZS,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,world_bank_low_marginal_value_or_density,"After first-principles re-review, this leftover World Bank concept does not clear v16.2.6’s bar for distinct, intuitive, non-redundant player value relative to the curated catalog and recovered source families.","Keep excluded. A future release may reconsider only with a clearly distinct definition, strong source path and demonstrated player value.",,
1410,"Highest net bilateral aid flows from DAC donors, United States",Economy · DC.DAC.USAL.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1411,"Highest debt service on external debt, total",Economy · DT.TDS.DECT.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1412,Highest multilateral debt service,Economy · DT.TDS.MLAT.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1413,"Highest net financial flows, multilateral",Economy · DT.NFL.MLAT.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1423,"Highest Edible roots and tubers with high starch or inulin content, n.e.c., fresh yield",Agriculture · QCL:'01599.10:5412,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1424,Most oil of maize produced,Crops · QCL:'21691.02:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1425,"Most whey, dry produced",Agriculture · QCL:'22130.02:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1426,Largest Oil palm fruit harvested area,Fruit · QCL:'01491.01:5312,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1427,"Most Meat of rabbits and hares, fresh or chilled producing animals",Livestock · QCL:'21114:5321,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1428,Most oil palm fruit produced,Fruit · QCL:'01491.01:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
